grunnkrets_id,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
11350102,0,0,0,0,0,0,0,5
18530117,0,0,0,0,0,0,0,3
20030403,0,0,0,0,0,0,0,7
4020519,0,0,0,0,0,0,0,3
10040410,0,0,0,4,0,0,0,3
16017424,0,0,0,4,0,0,0,3
18240107,0,0,0,4,0,0,0,4
12160203,17,6,0,6,0,0,0,8
12530209,0,0,0,6,0,0,0,0
11440102,0,0,0,8,0,0,0,5
17020707,4,0,0,8,0,0,0,4
19021202,9,0,0,8,0,0,0,3
11060912,0,0,0,10,0,0,0,3
15630207,36,16,24,44,0,4,0,101
12280201,9,0,0,10,0,0,0,8
18380209,0,0,0,10,0,0,0,4
2130207,0,7,0,10,0,0,0,3
5130207,0,6,0,10,0,0,0,8
12410113,14,6,0,12,0,0,0,10
18150101,0,0,0,12,0,0,0,6
10030302,10,0,0,14,0,0,0,3
11340305,0,0,0,14,0,0,0,5
12280204,26,23,22,14,0,0,0,11
9140103,7,0,0,14,0,0,0,5
16120201,30,0,14,16,0,0,0,3
19430113,0,0,0,16,0,0,0,4
20220110,0,0,0,16,0,0,0,17
2140211,14,0,0,16,0,0,0,19
5400101,18,14,8,16,0,0,0,12
14130103,18,0,8,10,0,0,0,7
16011326,24,30,29,64,0,4,0,61
2191417,22,0,11,108,0,4,0,111
14260302,17,36,20,14,0,5,0,21
14110103,13,0,0,8,0,0,0,8
15150114,0,0,13,8,0,0,0,4
4300303,0,10,0,8,0,0,0,10
5280305,8,0,0,8,0,0,0,3
10370201,0,4,15,10,0,0,0,3
16011312,4,0,12,10,0,0,0,26
20210106,21,15,44,10,9,0,0,29
4230505,0,0,0,10,0,0,0,4
8170104,12,4,11,10,0,0,0,7
11200109,8,14,0,12,0,0,0,6
18660202,4,13,0,12,0,0,0,9
5120105,12,12,22,12,0,0,0,9
17510308,0,17,24,14,0,0,0,19
18390110,0,0,4,14,0,0,0,11
18160104,0,0,0,6,0,0,0,0
16380307,0,0,0,16,0,0,0,10
20230108,0,0,0,16,0,0,0,6
3014117,24,0,28,16,0,0,0,6
11200209,31,7,22,18,0,0,0,13
15170207,27,7,13,18,0,0,0,15
9065204,7,0,30,18,0,0,0,32
15660402,17,0,11,20,0,0,0,12
17550103,0,9,0,20,0,0,0,10
4290202,0,9,0,20,0,0,0,16
7160305,17,13,22,20,0,0,0,9
16011115,13,0,0,22,0,0,0,32
16440101,8,0,14,22,0,0,0,5
18360103,16,0,58,22,0,0,0,16
11240504,35,18,26,24,0,0,0,17
1280115,9,7,33,24,0,0,0,9
18480213,0,11,0,16,0,0,0,11
18530115,14,0,0,12,0,0,0,6
14310210,14,9,13,6,0,0,0,4
12310101,0,0,0,4,0,0,0,4
19330101,9,11,35,20,0,6,0,31
9010113,15,6,0,30,8,6,0,32
18540120,19,15,57,60,0,6,0,35
10290104,112,15,56,64,10,6,0,40
2191506,82,15,69,68,7,6,0,32
3014908,92,30,65,44,0,7,0,38
17190505,53,30,79,66,0,7,0,29
4020105,50,19,42,112,0,7,0,138
12460409,56,6,59,24,0,8,0,19
2130206,36,0,49,42,0,8,0,67
15200302,33,20,32,46,8,8,0,17
16220111,0,10,26,40,0,9,0,14
2260408,33,14,58,40,0,9,0,26
12010115,34,7,0,60,0,9,0,110
18360105,0,0,0,4,0,0,0,8
16011209,22,6,17,128,0,9,0,186
9140304,12,13,17,10,5,11,0,12
10460116,0,7,0,0,0,0,0,4
12530412,0,9,0,0,0,0,0,6
15460107,0,0,0,0,0,0,0,5
16011614,0,0,4,0,0,0,0,0
16013221,13,0,0,0,0,0,0,4
16017406,0,0,0,0,0,0,0,0
16440113,0,0,0,0,0,0,0,0
16630507,0,0,0,0,0,0,0,3
2170301,0,0,4,0,0,0,0,0
2191514,0,0,0,0,0,0,0,3
2310401,0,0,0,0,0,0,0,5
5200116,0,0,0,0,0,0,0,0
8060503,0,0,0,0,0,0,0,3
18380202,32,15,54,40,5,10,0,34
18680209,0,0,0,12,0,0,0,5
8280203,0,0,0,12,0,0,0,9
18650404,24,0,24,14,5,0,0,69
1280107,29,13,26,18,0,0,0,13
18130102,0,0,0,18,0,0,0,12
2110117,4,0,4,18,0,0,0,5
2370203,21,14,7,18,0,0,0,7
11031737,22,0,0,20,0,0,0,14
14280203,25,9,14,22,0,0,0,18
14490402,33,21,54,24,0,0,0,17
15190106,6,18,28,24,0,0,0,18
12240910,18,9,9,26,0,0,0,19
16018122,11,0,22,26,0,0,0,10
9040216,19,0,18,26,0,0,0,4
15450109,18,0,15,28,0,0,0,9
19410203,13,20,15,28,0,0,0,36
16200102,19,14,27,30,0,0,0,38
16270209,25,7,14,32,0,0,0,31
3010307,0,0,7,32,0,0,0,104
5430206,0,0,12,32,0,0,0,21
4230101,10,10,10,34,0,0,0,26
6330202,17,17,20,34,0,0,0,40
8330110,17,12,35,34,5,0,0,18
16240404,83,17,43,36,0,0,0,30
14110304,26,0,27,40,5,0,0,16
4121223,15,14,39,40,0,0,0,28
16630402,79,22,80,50,0,0,0,33
7060110,37,6,24,98,8,0,0,139
16340308,19,14,37,16,0,4,0,20
6310109,9,16,20,16,6,4,0,9
11010602,40,9,29,18,0,4,0,20
12350104,16,14,18,28,0,4,0,13
10030204,14,6,17,18,0,0,0,17
9040401,20,12,0,16,0,0,0,5
4370101,10,0,24,16,4,0,0,22
19023302,0,15,0,16,0,0,0,9
18490113,14,0,0,0,0,0,0,13
19330211,0,0,0,0,0,0,0,3
20030207,0,0,9,0,0,0,0,3
2350601,10,0,4,0,0,0,0,9
4200308,4,0,0,0,0,0,0,3
9040215,0,0,0,0,0,0,0,4
16017415,0,0,0,4,0,0,0,27
18600105,0,10,0,4,0,0,0,17
5021004,8,0,4,4,0,0,0,5
5110204,0,0,23,4,0,0,0,6
7220704,0,0,9,4,0,0,0,3
10460113,0,0,15,6,0,0,0,6
16300101,0,0,0,6,0,0,0,15
11120102,0,15,15,8,0,0,0,10
2190427,41,26,42,28,0,4,0,12
16015101,6,0,10,8,0,0,0,38
19130203,0,6,24,8,0,0,0,13
9290115,7,0,0,8,0,0,0,10
11410118,12,0,4,10,0,0,0,5
18040514,0,0,0,10,0,0,0,7
20250108,0,7,0,10,0,0,0,15
4390104,32,16,15,12,0,0,0,12
12380102,5,0,11,14,0,0,0,11
18670202,0,0,7,14,0,0,0,9
4290303,0,12,0,14,0,0,0,14
5360102,10,0,5,14,0,0,0,15
7160104,16,0,0,14,0,0,0,4
15470104,0,0,25,16,0,0,0,9
16011509,11,0,0,16,0,0,0,25
18110104,17,0,27,16,0,0,0,22
18490103,0,6,0,8,0,0,0,10
2340102,47,24,37,38,0,4,0,66
5190106,23,0,21,52,0,4,0,82
18660107,37,41,52,82,0,4,0,52
15670101,0,0,24,12,0,0,0,8
4290109,16,10,24,14,0,0,0,20
7090501,8,16,17,14,0,0,0,14
8260101,14,9,13,14,5,0,0,26
10320202,42,12,13,16,0,0,0,10
10370405,11,9,8,16,0,0,0,14
11490901,0,0,15,16,0,0,0,6
16480208,18,16,20,16,0,0,0,6
18200217,17,0,0,16,0,0,0,8
5450111,27,15,22,16,0,0,0,20
4410111,0,19,0,18,0,0,0,18
18530114,0,6,0,20,0,0,0,14
3014011,47,0,14,20,0,0,0,22
4230406,0,0,0,20,0,0,0,11
19030606,24,12,18,10,0,0,0,0
5430101,17,6,11,20,0,0,0,7
15660504,32,12,16,22,0,0,0,12
16630201,21,12,16,22,0,0,0,17
6160107,14,0,13,22,0,0,0,49
18330602,27,15,0,24,0,0,0,16
8070203,21,18,23,28,0,0,0,16
5220203,0,7,39,30,0,0,0,20
8070211,33,19,33,34,0,0,0,29
15110108,19,19,47,42,0,0,0,15
18660411,16,12,19,44,0,0,0,23
16012117,12,16,39,46,0,0,0,9
18660410,11,15,22,52,0,0,0,44
16013121,68,0,57,56,0,0,0,73
11491007,38,45,64,58,6,0,0,34
10030308,23,13,48,62,5,0,0,35
12190105,0,10,9,22,0,0,0,13
1062008,0,0,0,0,0,0,0,0
18660101,10,0,7,10,0,0,0,10
2190421,0,0,4,8,0,0,0,3
5440205,19,0,16,38,0,5,0,8
18600114,0,6,22,10,0,6,0,25
16340108,0,0,5,22,0,6,0,16
15200502,24,30,40,36,0,6,0,22
15340104,49,35,97,52,0,6,0,41
10320104,42,26,16,18,6,7,0,24
8170209,0,11,37,28,4,7,0,28
11490501,36,29,37,52,0,7,0,36
2370611,75,13,36,56,0,7,0,33
16360204,24,21,43,18,0,8,0,25
1220306,36,20,24,34,0,8,0,24
10320103,27,0,45,40,0,8,0,27
2370605,54,15,22,50,0,8,0,53
11300209,52,27,65,76,0,8,0,51
10370106,9,8,7,10,0,0,0,13
4120821,42,12,43,80,9,10,0,63
19021505,17,7,0,18,0,11,0,14
14110106,0,15,39,32,0,12,0,17
19030104,28,32,34,38,0,12,0,27
5280507,54,40,30,78,0,14,0,37
15660303,24,21,47,56,0,16,0,24
11410113,0,0,0,0,0,0,0,3
15020508,0,0,0,0,0,0,0,4
18680210,0,0,0,0,0,0,0,0
18700102,11,0,7,0,0,0,0,15
19022039,0,5,8,0,0,0,0,14
2130509,0,0,0,0,0,0,0,6
6021005,0,0,6,0,0,0,0,0
9400113,0,0,0,0,0,0,0,5
11300105,0,0,0,8,0,0,0,3
19400202,0,0,12,16,0,11,0,13
3013712,5,0,4,4,0,4,0,44
19023307,12,18,42,42,0,14,0,42
5380205,21,6,32,28,0,10,0,26
15660306,0,12,30,28,0,4,0,17
9010111,0,10,20,28,0,4,0,26
18040306,0,6,0,30,0,4,0,20
5160207,23,10,16,42,5,4,0,33
4120922,15,15,38,12,0,5,0,7
12430401,11,0,0,16,0,5,0,10
6050904,7,9,12,18,0,5,0,31
15250105,32,17,41,66,0,5,0,49
4280202,0,0,0,18,0,6,0,19
19220108,15,0,49,24,0,6,0,8
5160102,4,12,20,24,0,6,0,20
14390108,46,21,32,26,0,6,0,9
5021206,29,15,47,50,0,6,0,22
8260204,33,15,36,56,0,6,0,31
12010125,70,15,43,160,0,6,0,237
5160405,20,13,18,26,0,8,0,24
20200305,0,0,0,34,0,8,0,31
5021001,68,22,48,62,5,8,0,48
6020203,12,9,21,152,8,8,0,193
5360504,18,12,12,24,0,9,0,21
14300102,42,30,34,36,0,9,0,18
4180103,34,25,49,74,0,10,0,35
14160101,0,0,0,0,0,0,0,3
16013222,0,0,7,0,0,0,0,0
16340103,0,0,4,0,0,0,0,0
18660409,0,0,0,0,0,0,0,5
19430102,0,0,0,0,0,0,0,3
20280108,0,0,0,0,0,0,0,3
2190812,0,0,0,0,0,0,0,12
8290116,4,16,16,16,0,4,0,16
15340103,6,0,20,16,0,4,0,16
10210111,0,9,0,14,0,4,0,15
12330108,4,0,13,8,0,4,0,4
5400203,10,0,16,14,0,0,0,8
8110107,0,0,18,14,0,0,0,11
8290109,0,0,46,16,0,0,0,19
16480106,0,9,0,18,0,0,0,12
11410102,8,6,20,20,0,0,0,6
11600105,43,0,17,20,0,0,0,21
14220103,0,12,0,20,0,0,0,18
18710303,0,0,0,20,0,0,0,13
10170202,13,10,15,22,0,0,0,10
11020112,0,0,0,22,0,0,0,62
16570301,21,0,31,22,0,0,0,17
5170103,0,14,7,22,0,0,0,16
2190217,0,0,0,26,0,0,0,10
10030116,29,7,37,28,0,0,0,15
3014204,6,0,0,0,0,0,0,21
17110104,0,0,7,28,0,0,0,13
19330313,6,0,12,30,0,0,0,22
2260409,34,12,52,30,0,0,0,34
11600206,18,13,24,36,10,0,0,13
1370106,28,15,33,38,4,0,0,35
18270101,20,0,39,40,0,0,0,25
15320101,26,29,39,42,8,0,0,33
17170112,28,19,37,42,0,0,0,30
8050812,14,16,59,42,0,0,0,32
15170103,28,24,29,46,0,0,0,28
12510204,21,13,36,48,9,0,0,38
12470504,40,28,64,50,9,0,0,20
7090710,15,25,46,50,7,0,0,31
12010415,54,30,67,66,0,0,0,49
12280103,0,7,13,8,0,4,0,6
6160113,25,19,20,28,0,0,0,17
3014307,0,0,0,0,0,0,0,10
1040910,0,0,23,4,0,0,0,21
19230108,0,0,0,4,0,0,0,6
2310613,35,6,29,46,0,0,0,66
18370107,42,24,48,48,8,0,0,50
11020114,0,0,0,60,0,0,0,96
18650103,0,0,0,8,0,4,0,5
18250103,11,0,32,16,0,4,0,14
4230306,0,15,25,18,0,4,0,26
7090909,0,0,12,20,0,4,0,4
16300107,24,16,36,24,0,4,0,13
5290206,15,0,23,34,0,4,0,25
17440101,22,22,18,40,0,4,0,13
11200301,28,15,57,66,0,4,0,36
16011210,13,16,6,76,0,4,0,92
15340108,22,0,17,36,0,5,0,27
5130103,36,32,46,62,0,5,0,29
16220107,17,17,0,44,6,0,0,30
11190307,41,25,22,20,0,6,0,13
18050109,0,6,9,32,0,6,0,18
2130110,28,32,63,40,10,6,0,38
14380109,47,57,77,72,5,6,0,34
5360301,22,34,45,86,0,6,0,48
4280206,0,6,0,10,0,7,0,14
14300110,21,15,26,32,6,7,0,27
16240203,0,19,23,34,0,7,0,20
12660104,54,15,24,42,0,7,0,26
8220107,68,37,84,54,0,7,0,32
1230113,25,19,47,34,0,8,0,18
9260201,21,15,9,38,0,9,0,24
12230115,41,22,35,54,4,9,0,26
18050107,11,26,75,70,0,9,0,19
4280402,20,17,18,22,0,10,0,30
19420304,12,19,18,24,0,6,0,30
12410102,67,19,89,70,0,11,0,42
7020311,35,6,38,34,0,0,0,26
10210116,43,0,12,34,0,0,0,10
5170202,0,0,0,4,0,0,0,15
4120504,0,6,25,6,0,0,0,11
10040414,10,0,0,8,0,0,0,9
14260102,13,7,0,8,0,0,0,12
18380208,0,7,0,8,0,0,0,12
16220103,0,10,0,10,0,0,0,6
7160103,17,0,13,10,0,0,0,13
16011103,0,0,0,12,0,0,0,0
10011204,12,0,0,14,0,0,0,16
11020804,0,0,19,14,0,0,0,8
18110105,0,0,0,14,0,0,0,6
1061605,0,7,14,16,0,0,0,7
12410206,0,0,0,16,0,0,0,11
15670102,0,13,23,16,0,0,0,15
1062009,0,7,27,34,0,0,0,10
18410408,15,9,23,16,0,0,0,14
6020719,14,16,0,16,0,0,0,14
17500109,8,0,7,18,0,0,0,10
8170102,0,0,0,18,0,0,0,7
18480207,0,14,23,22,0,0,0,16
11031223,36,17,54,24,0,0,0,11
11120302,26,6,13,24,0,0,0,10
16200301,0,0,0,24,0,0,0,27
6240501,8,10,21,26,0,0,0,11
16340104,17,10,7,28,0,0,0,19
6330206,19,17,23,28,0,0,0,23
11060504,11,0,0,30,0,0,0,54
12011705,66,22,51,30,0,0,0,26
16300115,0,9,5,30,0,0,0,12
4200204,12,6,7,32,0,0,0,25
18600103,9,9,7,16,0,0,0,22
15310209,46,26,22,58,7,0,4,34
11210505,28,37,9,40,0,0,0,16
17380103,35,20,49,42,0,0,0,29
15390205,12,4,23,18,0,6,0,17
4270702,51,9,75,68,4,6,0,44
4030302,78,17,105,152,7,6,0,52
12310104,0,29,37,44,0,7,0,27
14260202,37,18,59,46,4,8,0,28
16380405,30,32,40,58,0,8,0,39
2191922,26,13,40,86,0,8,0,61
3010105,22,0,8,162,7,8,0,313
14380101,27,13,37,32,0,9,0,27
16530101,23,13,38,46,6,10,0,58
2370411,47,34,51,72,0,13,0,62
17190304,88,34,89,108,0,17,0,50
11031221,0,0,0,0,0,0,0,9
11060514,5,0,0,0,0,0,0,9
18380108,0,0,0,0,0,0,0,4
3016005,0,0,0,0,0,0,0,6
5410104,0,7,8,0,0,0,0,10
11031216,0,0,5,4,0,0,0,3
14260113,0,0,0,6,0,0,0,8
18600112,0,0,8,6,0,0,0,11
5140206,12,4,4,6,0,0,0,5
17500203,16,9,7,8,0,0,0,12
18340114,0,6,12,8,0,0,0,7
19270204,0,0,0,8,0,0,0,9
2110121,25,10,18,8,0,0,0,10
6020812,33,23,14,8,0,0,0,11
8061422,0,0,0,8,0,0,0,56
14300117,0,20,24,10,0,0,0,9
2330404,0,0,14,10,0,0,0,10
14200206,55,13,27,124,0,4,0,154
2370610,47,9,61,66,9,4,0,41
4280103,20,19,15,44,0,4,0,46
19270101,35,0,25,40,0,4,0,20
20230104,4,0,13,14,0,0,0,43
3010205,17,0,0,14,7,0,0,103
10260104,8,16,39,16,6,0,0,30
19240110,0,11,23,18,0,0,0,17
10040106,21,0,21,20,0,0,0,21
12600209,0,0,26,22,0,0,0,4
18330805,0,0,4,22,0,0,0,11
14490106,26,31,52,24,0,0,0,33
8330102,24,0,21,24,0,0,0,16
8330111,20,6,12,24,5,0,0,27
10320205,9,14,30,26,0,0,0,15
1053110,27,8,0,26,0,0,0,30
11020201,7,30,27,26,0,0,0,25
6210104,0,0,25,26,0,0,0,13
19170205,0,10,13,14,0,0,0,19
17140105,42,18,19,28,0,0,0,17
7091504,41,10,46,28,0,0,0,35
1250204,31,0,28,30,0,0,0,10
4290102,12,10,18,32,0,0,0,20
4121201,23,9,34,34,0,0,0,20
10370403,20,17,72,40,0,0,0,19
2191803,0,0,0,42,0,0,0,44
15430103,21,26,32,48,0,0,0,37
12410108,31,33,75,62,0,0,0,50
9064306,53,36,46,86,4,0,0,57
4290301,4,0,0,14,0,4,0,8
19400203,13,27,12,20,0,4,0,13
18670101,10,0,14,28,0,4,0,18
4120123,21,12,20,32,0,4,0,10
7060701,9,13,15,32,0,4,0,36
19024405,13,29,33,28,0,0,0,30
18130207,20,15,0,14,0,0,0,6
8060809,0,0,0,14,0,0,0,10
12630303,43,0,13,16,0,0,0,13
14290215,0,0,0,12,0,4,0,9
18320206,22,15,43,20,0,4,0,24
4370307,14,0,35,20,0,4,0,12
16240408,36,26,49,24,8,4,0,22
17020408,51,0,33,28,0,4,0,13
6230302,15,10,19,32,0,4,0,19
18390108,5,6,14,34,7,4,0,21
15340105,18,12,39,48,0,4,0,12
17440113,52,24,74,48,7,4,0,37
19430112,7,0,0,8,0,5,0,8
5430302,18,16,33,26,0,5,0,21
19260104,11,0,10,28,0,5,0,29
4030408,29,0,0,90,0,5,0,63
14450207,25,24,31,14,0,6,0,14
12280205,20,0,32,16,0,6,0,11
20120403,32,26,43,44,5,6,0,23
18040405,19,0,0,72,8,6,0,139
12010110,6,10,38,130,10,6,0,218
9065412,12,22,34,20,0,7,0,18
6270404,28,0,21,22,0,7,0,26
20300503,58,18,35,28,0,7,0,38
14280110,22,27,24,58,0,7,0,20
14310204,16,0,16,12,0,8,0,21
14320101,42,6,22,20,0,8,0,15
11350401,60,20,67,36,10,8,0,29
2192109,24,21,56,48,0,8,0,13
16013113,79,46,91,182,0,8,0,390
11031904,90,15,69,72,5,9,0,108
16340306,22,20,14,16,0,10,0,14
19024205,0,10,14,8,0,4,0,7
12380310,115,47,60,106,7,0,0,55
16014225,78,39,78,86,0,0,0,51
11240302,47,16,110,80,0,0,0,40
16200305,0,0,11,16,0,0,0,17
16320101,0,0,22,16,0,0,0,9
2130106,9,0,7,16,0,0,0,7
4170315,19,10,0,16,0,0,0,18
4260305,0,0,0,16,0,0,0,25
4380202,13,0,15,16,0,0,0,3
4300106,0,0,14,18,0,0,0,27
7060506,7,0,19,18,0,0,0,6
12320101,0,4,14,20,0,0,0,8
16480111,16,0,12,22,0,0,0,22
6220201,21,19,30,22,0,0,0,21
11140105,13,12,40,24,0,0,0,10
1280109,29,16,14,24,0,0,0,19
19330309,26,16,14,26,0,0,0,34
8310102,18,0,0,14,0,0,0,9
12110114,48,21,30,28,0,0,0,19
11490512,11,0,12,32,0,0,0,9
16170111,21,19,55,32,5,0,0,38
18700309,0,18,0,32,0,0,0,34
18390102,0,18,11,34,0,0,0,21
4280507,16,11,15,34,0,0,0,28
11350503,8,10,22,36,0,0,0,19
1066309,12,12,12,38,0,0,0,16
12420101,51,18,31,38,0,0,0,25
17190503,17,13,40,40,0,0,0,16
7160401,0,0,32,40,7,0,0,12
15480704,13,0,31,44,5,0,0,26
3014605,11,16,0,46,0,0,0,206
11410109,21,6,65,52,0,0,0,21
15480705,23,12,41,66,0,0,0,31
5280107,9,0,26,30,0,0,0,13
7091407,0,0,7,12,0,0,0,8
5430201,7,0,16,12,0,0,0,8
16330105,0,0,0,12,0,0,0,10
18670302,0,0,0,0,0,0,0,4
2130301,0,6,0,0,0,0,0,4
5150101,0,0,0,0,0,0,0,4
5170101,0,0,0,0,0,0,0,24
9380110,0,0,0,0,0,0,0,3
1063107,0,0,0,4,4,0,0,0
18340103,0,0,14,4,0,0,0,11
5110206,0,0,0,4,0,0,0,7
18180101,0,6,0,6,0,0,0,5
18410202,4,0,0,6,0,0,0,0
18480109,0,0,12,6,0,0,0,14
11140104,13,7,29,8,0,0,0,8
14260306,0,15,0,8,0,0,0,8
18051302,0,6,10,8,0,0,0,13
18700305,0,0,0,8,0,0,0,3
20270101,0,0,4,8,0,0,0,5
11490511,4,11,0,10,0,0,0,5
9370101,15,0,13,10,0,0,0,12
10020107,0,6,10,12,0,0,0,19
19330301,8,23,12,12,0,0,0,23
18270109,10,0,12,14,0,0,0,7
18660103,13,0,9,14,0,0,0,11
3015805,9,4,0,14,0,0,0,10
5021303,19,7,4,14,0,0,0,11
6050907,0,0,0,14,0,0,0,10
17440106,30,8,21,16,0,0,0,15
5020904,0,0,8,16,0,0,0,9
4380104,15,0,14,18,0,0,0,13
18050203,12,0,0,20,0,0,0,3
16630510,0,0,0,0,0,0,0,8
15200410,0,0,0,0,0,0,0,6
14260105,0,0,0,0,0,0,0,5
12240505,0,0,0,0,0,0,0,3
11290101,41,18,52,34,0,0,0,19
17500101,48,13,36,34,0,0,0,15
17020101,16,0,47,36,0,0,0,11
2260106,43,35,26,36,0,0,0,28
8070508,31,12,27,38,0,0,0,28
12110106,38,16,27,40,0,0,0,20
18650407,22,19,64,40,13,0,0,78
5120206,9,18,69,40,0,0,0,23
12630302,27,12,40,44,0,0,0,20
19030702,31,9,12,44,0,0,0,15
15460101,14,23,68,50,0,0,0,40
18400115,34,20,58,54,0,0,0,19
12240305,0,0,4,0,0,4,0,3
18680202,17,0,14,14,0,4,0,12
16640118,0,9,0,22,0,0,0,19
10011502,16,14,25,24,0,4,0,10
16480310,20,19,33,32,0,4,0,13
14300108,47,9,43,42,0,4,0,36
7190305,44,16,20,32,0,5,0,32
18130109,0,9,8,24,4,6,0,22
18670304,18,27,22,38,0,6,0,19
1280216,34,19,29,54,0,6,0,29
12210405,40,49,94,100,0,6,0,76
4340105,9,0,0,22,0,7,0,24
10140201,81,30,103,96,0,8,0,36
1220305,11,0,20,34,0,10,0,23
1210104,20,14,36,68,0,10,0,39
16400201,11,21,20,40,0,11,0,34
19030406,56,51,74,118,20,18,0,77
1040214,0,4,0,0,0,0,0,4
4280201,0,6,13,24,0,4,0,24
17560505,14,10,0,22,0,0,0,16
11190406,26,18,41,24,0,0,0,26
11220107,23,22,21,24,0,0,0,12
1270110,33,15,53,76,0,6,0,42
14170113,18,19,20,18,0,7,0,7
15250111,0,21,19,30,0,7,0,19
2370308,0,15,11,6,0,8,0,19
7060106,8,0,0,216,0,8,0,275
19380204,16,11,28,32,0,9,0,46
19170201,0,0,0,18,0,11,0,12
2290110,28,24,33,38,0,11,0,34
18500111,0,0,0,0,0,0,0,4
2110219,0,0,0,0,0,0,0,3
2130111,0,0,7,0,0,0,0,8
3013701,0,0,0,0,0,0,0,25
5200214,0,0,0,0,0,0,0,3
16400107,0,0,0,4,0,0,0,0
4230402,30,28,28,42,0,6,0,36
18320101,0,0,0,4,0,0,0,6
4020411,0,0,0,4,0,0,0,5
10210112,0,8,9,6,0,0,0,3
11020807,8,13,11,6,0,0,0,6
18110103,0,0,0,6,0,0,0,5
19310503,0,0,0,6,0,0,0,6
2310710,0,0,0,6,0,0,0,5
4380201,0,9,0,6,0,0,0,5
1066201,0,0,15,8,0,0,0,15
12600103,15,0,0,8,0,0,0,6
16011417,0,0,0,8,0,0,0,16
4290210,0,0,0,8,0,0,0,7
14290204,0,15,21,10,0,0,0,13
2350502,0,0,0,10,0,0,0,10
15340102,0,0,12,12,0,0,0,9
18660404,0,0,6,4,0,0,0,3
9040103,48,0,53,68,0,16,0,19
4120521,31,18,18,26,0,6,0,20
19240111,13,6,13,18,0,6,0,13
12280301,0,0,11,24,0,0,0,6
16480110,15,16,19,24,0,0,0,8
2192110,30,29,41,24,4,0,0,11
5140201,13,13,37,24,0,0,0,30
5450104,0,6,23,24,0,0,0,12
15660209,0,0,14,26,0,0,0,10
5290304,13,41,50,26,0,0,0,26
2191210,64,22,65,28,0,0,0,30
18710207,19,6,30,30,0,0,0,26
4270102,30,12,35,32,0,0,0,21
6330203,12,23,21,32,10,0,0,28
8140202,10,15,35,32,0,0,0,14
19290107,0,0,0,34,0,0,0,14
19024406,16,12,16,36,0,0,0,17
20200301,14,0,9,18,0,6,0,22
4121002,13,17,24,38,0,0,0,37
15150204,20,12,42,42,8,0,0,14
16270110,41,14,0,50,0,0,0,27
20300101,21,18,54,52,0,0,0,60
5020302,11,0,25,58,0,0,0,32
9380104,8,6,7,14,0,4,0,4
17240206,0,9,9,16,0,4,0,23
4121402,0,0,11,26,0,4,0,18
12240503,12,21,38,30,0,4,0,12
6230102,30,0,26,38,0,4,0,24
4190107,12,12,20,40,0,4,0,23
6040105,25,17,46,48,0,4,0,26
16011208,30,0,19,136,0,4,0,314
2330316,33,18,43,42,5,5,0,30
11060919,113,29,67,66,12,5,0,34
12560101,16,14,43,40,5,0,0,19
12210112,68,22,79,60,0,17,0,43
11350502,0,4,8,0,0,0,0,3
15160102,0,0,0,0,0,0,0,0
18220107,10,10,5,6,0,0,0,8
15730102,0,0,0,8,0,0,0,5
16200303,0,0,0,8,0,0,0,17
11032716,38,0,50,10,0,0,0,3
17390101,0,0,12,10,0,0,0,4
5170212,0,14,0,10,0,0,0,11
14010109,0,0,6,12,0,0,0,3
16480201,0,7,0,12,0,0,0,4
19230106,0,0,0,12,0,0,0,7
14330108,31,29,13,14,0,0,0,11
15050805,0,9,17,14,0,0,0,6
17480103,0,9,6,14,0,0,0,8
12330101,0,0,0,16,0,0,0,3
4370201,12,17,12,16,0,0,0,10
5020501,20,12,21,16,0,0,0,14
18540105,0,6,0,18,0,0,0,7
19260105,0,10,9,18,0,0,0,12
2370805,35,17,14,20,0,0,0,20
5290409,7,0,16,22,0,0,0,9
11200302,13,28,10,24,4,0,0,13
4340201,0,12,27,24,0,0,0,20
12530207,20,11,28,28,0,0,0,17
12600107,53,9,17,28,0,0,0,20
1280206,21,23,28,28,0,0,0,20
18500118,11,0,8,28,0,0,0,24
9010209,20,0,46,28,0,0,0,15
15110101,13,21,40,30,0,0,0,21
15660103,28,14,32,30,0,0,0,25
16340105,32,22,7,32,0,0,0,14
17490102,5,0,0,6,0,0,0,3
16330106,0,6,0,6,0,0,0,8
14010114,0,0,0,6,0,0,0,0
11031734,0,0,0,6,0,0,0,7
4020403,39,9,45,78,0,4,0,59
2350213,16,16,19,20,0,5,0,16
2191806,20,0,10,22,0,5,0,31
16530505,45,9,28,28,0,5,0,21
17550101,0,0,11,32,0,6,0,9
12660106,18,9,63,36,0,6,0,20
16013103,43,23,108,42,0,6,0,35
5360103,21,16,20,46,0,6,0,19
15050304,34,15,23,50,10,6,0,171
15170301,44,14,54,52,0,6,0,28
14440101,23,23,38,28,0,7,0,18
14170109,16,0,8,6,0,8,0,21
2191302,0,6,23,32,0,8,0,19
18680108,18,4,23,46,0,8,0,20
18050103,10,15,19,32,4,0,0,20
9061203,27,30,55,78,11,8,0,75
4120701,14,18,65,28,7,11,0,25
6210107,12,20,36,30,0,11,0,32
17170110,19,12,48,38,0,12,0,47
5200106,15,20,34,54,0,12,0,37
8050304,30,69,88,80,0,14,0,34
11110106,8,0,6,0,0,0,0,4
