grunnkrets_id,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
1240104,495600,292700,627200,707300,773000,373500
1240105,495600,292700,627200,707300,773000,373500
5330304,631400,290400,659200,822200,896200,409300
5330303,631400,290400,659200,822200,896200,409300
5330301,631400,290400,659200,822200,896200,409300
1240101,495600,292700,627200,707300,773000,373500
19390102,471400,266900,595200,827900,792100,395200
6240402,476800,279500,592000,757900,750400,397900
6240410,476800,279500,592000,757900,750400,397900
14200401,507000,250700,0,0,0,0
14200402,507000,250700,0,0,0,0
14200101,551700,270300,0,0,0,0
14200103,551700,270300,0,0,0,0
14200102,551700,270300,0,0,0,0
14200104,551700,270300,0,0,0,0
2310503,645000,301200,0,882400,911500,0
2310502,645000,301200,0,882400,911500,0
2310505,645000,301200,0,882400,911500,0
2310501,645000,301200,0,882400,911500,0
2310504,645000,301200,0,882400,911500,0
2311202,564600,302200,0,714600,827100,0
2311201,564600,302200,0,714600,827100,0
2330501,596800,317300,656000,904300,878000,476700
2330504,596800,317300,656000,904300,878000,476700
2330505,596800,317300,656000,904300,878000,476700
2330502,596800,317300,656000,904300,878000,476700
6240406,476800,279500,592000,757900,750400,397900
6240403,476800,279500,592000,757900,750400,397900
6240401,476800,279500,592000,757900,750400,397900
18710107,483800,272100,624000,805800,755200,384700
18710104,483800,272100,624000,805800,755200,384700
18710108,483800,272100,624000,805800,755200,384700
6240404,476800,279500,592000,757900,750400,397900
18710110,483800,272100,624000,805800,755200,384700
18710109,483800,272100,624000,805800,755200,384700
18710102,483800,272100,624000,805800,755200,384700
18710106,483800,272100,624000,805800,755200,384700
18710111,483800,272100,624000,805800,755200,384700
18710101,483800,272100,624000,805800,755200,384700
18710103,483800,272100,624000,805800,755200,384700
18710105,483800,272100,624000,805800,755200,384700
16015121,511700,295300,643200,848800,790200,440800
19390101,471400,266900,595200,827900,792100,395200
4200201,488600,266000,563200,681600,0,0
15160106,509400,269600,662400,843400,781900,433400
15160110,509400,269600,662400,843400,781900,433400
15160101,509400,269600,662400,843400,781900,433400
15160108,509400,269600,662400,843400,781900,433400
15160102,509400,269600,662400,843400,781900,433400
15160105,509400,269600,662400,843400,781900,433400
15160109,509400,269600,662400,843400,781900,433400
15160103,509400,269600,662400,843400,781900,433400
12460104,583800,302100,630400,774100,827400,401100
12460105,583800,302100,630400,774100,827400,401100
12460106,583800,302100,630400,774100,827400,401100
12460103,583800,302100,630400,774100,827400,401100
12460107,583800,302100,630400,774100,827400,401100
12460102,583800,302100,630400,774100,827400,401100
10020201,488400,260500,598400,743500,778000,400200
14180106,479500,248600,598400,695500,887200,375200
14180104,479500,248600,598400,695500,887200,375200
5340202,507800,308200,566400,716600,0,0
10011608,573500,290500,598400,765800,781000,404600
10011602,573500,290500,598400,765800,781000,404600
10011606,573500,290500,598400,765800,781000,404600
10011607,573500,290500,598400,765800,781000,404600
10011605,573500,290500,598400,765800,781000,404600
15160104,509400,269600,662400,843400,781900,433400
10011603,573500,290500,598400,765800,781000,404600
10011601,573500,290500,598400,765800,781000,404600
14180108,479500,248600,598400,695500,887200,375200
14180107,479500,248600,598400,695500,887200,375200
14180109,479500,248600,598400,695500,887200,375200
14180105,479500,248600,598400,695500,887200,375200
14180110,479500,248600,598400,695500,887200,375200
10011604,573500,290500,598400,765800,781000,404600
19390104,471400,266900,595200,827900,792100,395200
15160107,509400,269600,662400,843400,781900,433400
2300501,708300,340000,694400,909100,892200,485000
4200202,488600,266000,563200,681600,0,0
4200204,488600,266000,563200,681600,0,0
4200203,488600,266000,563200,681600,0,0
18600209,453300,252300,563200,722200,779400,370100
18600208,453300,252300,563200,722200,779400,370100
18600202,453300,252300,563200,722200,779400,370100
18600201,453300,252300,563200,722200,779400,370100
18600204,453300,252300,563200,722200,779400,370100
18600203,453300,252300,563200,722200,779400,370100
18600205,453300,252300,563200,722200,779400,370100
18600206,453300,252300,563200,722200,779400,370100
18600207,453300,252300,563200,722200,779400,370100
16240307,476200,260100,563200,729700,836500,381000
16240304,476200,260100,563200,729700,836500,381000
16240303,476200,260100,563200,729700,836500,381000
16240311,476200,260100,563200,729700,836500,381000
16240309,476200,260100,563200,729700,836500,381000
2300507,708300,340000,694400,909100,892200,485000
2300502,708300,340000,694400,909100,892200,485000
2300504,708300,340000,694400,909100,892200,485000
2300506,708300,340000,694400,909100,892200,485000
2300508,708300,340000,694400,909100,892200,485000
2300503,708300,340000,694400,909100,892200,485000
15160111,509400,269600,662400,843400,781900,433400
16240310,476200,260100,563200,729700,836500,381000
16240301,476200,260100,563200,729700,836500,381000
16240313,476200,260100,563200,729700,836500,381000
16240302,476200,260100,563200,729700,836500,381000
16240306,476200,260100,563200,729700,836500,381000
16240312,476200,260100,563200,729700,836500,381000
16240305,476200,260100,563200,729700,836500,381000
16240308,476200,260100,563200,729700,836500,381000
16015106,511700,295300,643200,848800,790200,440800
16015118,511700,295300,643200,848800,790200,440800
16015116,511700,295300,643200,848800,790200,440800
2210104,532500,289000,596100,729700,785800,406800
2210103,532500,289000,596100,729700,785800,406800
2210101,532500,289000,596100,729700,785800,406800
2210105,532500,289000,596100,729700,785800,406800
2210108,532500,289000,596100,729700,785800,406800
2210109,532500,289000,596100,729700,785800,406800
2210102,532500,289000,596100,729700,785800,406800
2210106,532500,289000,596100,729700,785800,406800
11190303,569200,295700,631300,770000,976300,430000
11190307,569200,295700,631300,770000,976300,430000
11190309,569200,295700,631300,770000,976300,430000
11190305,569200,295700,631300,770000,976300,430000
11190301,569200,295700,631300,770000,976300,430000
11190308,569200,295700,631300,770000,976300,430000
11190302,569200,295700,631300,770000,976300,430000
11190306,569200,295700,631300,770000,976300,430000
11190304,569200,295700,631300,770000,976300,430000
1250306,524900,264200,599300,713200,778600,315600
1250302,524900,264200,599300,713200,778600,315600
7040509,499500,276400,599300,827500,806700,412600
7040502,499500,276400,599300,827500,806700,412600
7040503,499500,276400,599300,827500,806700,412600
7040508,499500,276400,599300,827500,806700,412600
2210107,532500,289000,596100,729700,785800,406800
7040507,499500,276400,599300,827500,806700,412600
7040505,499500,276400,599300,827500,806700,412600
7040504,499500,276400,599300,827500,806700,412600
7040501,499500,276400,599300,827500,806700,412600
3015601,586400,290500,762500,1312100,996900,464000
3015602,586400,290500,762500,1312100,996900,464000
3015603,586400,290500,762500,1312100,996900,464000
7040506,499500,276400,599300,827500,806700,412600
1250304,524900,264200,599300,713200,778600,315600
1050112,386000,252100,528900,638800,675300,371700
1050104,386000,252100,528900,638800,675300,371700
9062201,570000,282100,624900,777500,787100,377800
9062204,570000,282100,624900,777500,787100,377800
9062205,570000,282100,624900,777500,787100,377800
9062203,570000,282100,624900,777500,787100,377800
15040302,371200,284700,592900,708200,634600,369500
15040306,371200,284700,592900,708200,634600,369500
15040304,371200,284700,592900,708200,634600,369500
15040309,371200,284700,592900,708200,634600,369500
15040308,371200,284700,592900,708200,634600,369500
15040303,371200,284700,592900,708200,634600,369500
15040301,371200,284700,592900,708200,634600,369500
15040305,371200,284700,592900,708200,634600,369500
15040307,371200,284700,592900,708200,634600,369500
8270105,490900,256600,560900,740100,876800,380100
8270103,490900,256600,560900,740100,876800,380100
8270106,490900,256600,560900,740100,876800,380100
8270101,490900,256600,560900,740100,876800,380100
1050113,386000,252100,528900,638800,675300,371700
1050102,386000,252100,528900,638800,675300,371700
1050106,386000,252100,528900,638800,675300,371700
1050101,386000,252100,528900,638800,675300,371700
1050109,386000,252100,528900,638800,675300,371700
1050107,386000,252100,528900,638800,675300,371700
1050110,386000,252100,528900,638800,675300,371700
1050103,386000,252100,528900,638800,675300,371700
1050108,386000,252100,528900,638800,675300,371700
1050105,386000,252100,528900,638800,675300,371700
8270107,490900,256600,560900,740100,876800,380100
8270102,490900,256600,560900,740100,876800,380100
8270109,490900,256600,560900,740100,876800,380100
8270104,490900,256600,560900,740100,876800,380100
1050111,386000,252100,528900,638800,675300,371700
9062202,570000,282100,624900,777500,787100,377800
1250305,524900,264200,599300,713200,778600,315600
1250303,524900,264200,599300,713200,778600,315600
3010710,436700,318500,765700,976200,698100,409900
3010702,436700,318500,765700,976200,698100,409900
3010703,436700,318500,765700,976200,698100,409900
3010704,436700,318500,765700,976200,698100,409900
3010701,436700,318500,765700,976200,698100,409900
3010707,436700,318500,765700,976200,698100,409900
3010705,436700,318500,765700,976200,698100,409900
3010708,436700,318500,765700,976200,698100,409900
18410404,554400,281800,602500,769300,854500,420600
18410402,554400,281800,602500,769300,854500,420600
18410408,554400,281800,602500,769300,854500,420600
18410403,554400,281800,602500,769300,854500,420600
18410405,554400,281800,602500,769300,854500,420600
18410407,554400,281800,602500,769300,854500,420600
18410409,554400,281800,602500,769300,854500,420600
15190406,498100,257500,570500,795600,722000,389800
15190405,498100,257500,570500,795600,722000,389800
11240601,633700,329000,701700,965800,933800,431400
11240602,633700,329000,701700,965800,933800,431400
11240605,633700,329000,701700,965800,933800,431400
11240603,633700,329000,701700,965800,933800,431400
15190408,498100,257500,570500,795600,722000,389800
15190412,498100,257500,570500,795600,722000,389800
3010706,436700,318500,765700,976200,698100,409900
15190403,498100,257500,570500,795600,722000,389800
15190410,498100,257500,570500,795600,722000,389800
15190401,498100,257500,570500,795600,722000,389800
15190407,498100,257500,570500,795600,722000,389800
15190411,498100,257500,570500,795600,722000,389800
15190404,498100,257500,570500,795600,722000,389800
15190409,498100,257500,570500,795600,722000,389800
15190402,498100,257500,570500,795600,722000,389800
1250301,524900,264200,599300,713200,778600,315600
3010709,436700,318500,765700,976200,698100,409900
16300113,497400,257500,567300,755300,0,0
2190209,601500,300800,730500,1071000,861400,443200
2190208,601500,300800,730500,1071000,861400,443200
2190202,601500,300800,730500,1071000,861400,443200
2190203,601500,300800,730500,1071000,861400,443200
2190205,601500,300800,730500,1071000,861400,443200
2190218,601500,300800,730500,1071000,861400,443200
2190206,601500,300800,730500,1071000,861400,443200
2190217,601500,300800,730500,1071000,861400,443200
2190207,601500,300800,730500,1071000,861400,443200
2190215,601500,300800,730500,1071000,861400,443200
2190204,601500,300800,730500,1071000,861400,443200
2190219,601500,300800,730500,1071000,861400,443200
2190212,601500,300800,730500,1071000,861400,443200
2190221,601500,300800,730500,1071000,861400,443200
2190211,601500,300800,730500,1071000,861400,443200
2190220,601500,300800,730500,1071000,861400,443200
2190201,601500,300800,730500,1071000,861400,443200
16300105,497400,257500,567300,755300,0,0
16300111,497400,257500,567300,755300,0,0
16300108,497400,257500,567300,755300,0,0
16300101,497400,257500,567300,755300,0,0
16300110,497400,257500,567300,755300,0,0
16300112,497400,257500,567300,755300,0,0
16300114,497400,257500,567300,755300,0,0
16300106,497400,257500,567300,755300,0,0
16300115,497400,257500,567300,755300,0,0
16300104,497400,257500,567300,755300,0,0
16300107,497400,257500,567300,755300,0,0
16300102,497400,257500,567300,755300,0,0
2190210,601500,300800,730500,1071000,861400,443200
2190213,601500,300800,730500,1071000,861400,443200
16300109,497400,257500,567300,755300,0,0
3013812,453000,290300,584200,639600,700800,378300
16630204,627500,293900,656900,857600,863300,419500
16630202,627500,293900,656900,857600,863300,419500
3011001,417400,333700,646400,801700,676900,466800
12630203,590300,296400,646400,820700,884700,397600
12630201,590300,296400,646400,820700,884700,397600
12630206,590300,296400,646400,820700,884700,397600
12630205,590300,296400,646400,820700,884700,397600
12630207,590300,296400,646400,820700,884700,397600
12630202,590300,296400,646400,820700,884700,397600
12630204,590300,296400,646400,820700,884700,397600
12630208,590300,296400,646400,820700,884700,397600
3010502,433000,324400,777600,926900,701100,446700
3010504,433000,324400,777600,926900,701100,446700
3010503,433000,324400,777600,926900,701100,446700
3010501,433000,324400,777600,926900,701100,446700
17210104,424100,256700,520000,667100,664700,367900
